user,item
35,197
35,221
35,222
35,223
35,282
35,292
35,294
35,300
35,327
35,336
35,338
35,360
35,415
35,460
35,480
35,483
35,492
35,505
35,527
35,556
35,608
35,673
35,683
35,685
35,695
35,942
35,950
35,973
35,1081
35,1142
35,1230
35,1231
35,1232
35,1233
35,1234
35,1235
35,1236
35,1237
35,1238
35,1239
35,1240
36,12
36,17
36,41
36,75
36,175
36,832
36,834
36,945
36,1241
36,1242
36,1243
36,1244
36,1245
36,1246
36,1247
36,1248
36,1249
36,1250
36,1251
36,1252
36,1253
36,1254
36,1255
36,1256
36,1257
36,1258
36,1259
36,1260
36,1261
36,1262
36,1263
36,1264
36,1265
36,1266
36,1267
36,1268
36,1269
36,1270
36,1271
36,1272
36,1273
36,1274
36,1275
36,1276
36,1277
36,1278
36,1279
36,1280
36,1281
36,1282
37,29
37,30
37,33
37,1011
37,1057
37,1283
37,1284
37,1285
37,1286
37,1287
37,1288
37,1289
37,1290
37,1291
37,1292
37,1293
37,1294
37,1295
37,1296
37,1297
37,1298
37,1299
37,1300
37,1301
37,1302
37,1303
37,1304
37,1305
37,1306
37,1307
37,1308
37,1309
37,1310
37,1311
37,1312
37,1313
37,1314
37,1315
37,1316
37,1317
37,1318
37,1319
37,1320
37,1321
37,1322
37,1323
37,1324
37,1325
37,1326
37,1327
38,700
38,834
38,908
38,909
38,913
38,919
38,933
38,938
38,945
38,948
38,1248
38,1252
38,1328
38,1329
38,1330
38,1331
38,1332
38,1333
38,1334
38,1335
38,1336
38,1337
38,1338
38,1339
38,1340
38,1341
38,1342
38,1343
38,1344
38,1345
38,1346
38,1347
38,1348
38,1349
38,1350
38,1351
38,1352
38,1353
38,1354
38,1355
38,1356
38,1357
38,1358
38,1359
38,1360
38,1361
38,1362
38,1363
38,1364
38,1365
39,59
39,83
39,148
39,167
39,176
39,178
39,184
39,185
39,198
39,215
39,219
39,222
39,223
39,282
39,283
39,285
39,296
39,313
39,371
39,372
39,419
39,466
39,505
39,528
39,532
39,683
39,953
39,957
39,1039
39,1043
39,1081
39,1366
39,1367
39,1368
39,1369
39,1370
39,1371
39,1372
39,1373
39,1374
39,1375
39,1376
39,1377
39,1378
39,1379
39,1380
39,1381
39,1382
39,1383
39,1384
40,47
40,50
40,52
40,58
40,59
40,64
40,74
40,75
40,78
40,82
40,83
40,148
40,184
40,201
40,221
40,223
40,224
40,232
40,272
40,300
40,322
40,323
40,325
40,371
40,469
40,480
40,597
40,739
40,748
40,898
40,1000
40,1089
40,1090
40,1385
40,1386
40,1387
40,1388
40,1389
40,1390
40,1391
40,1392
40,1393
40,1394
40,1395
40,1396
40,1397
40,1398
40,1399
40,1400
40,1401
41,13
41,23
41,61
41,146
41,157
41,184
41,209
41,220
41,221
41,228
41,412
41,430
41,556
41,603
41,608
41,609
41,624
41,700
41,701
41,711
41,712
41,729
41,845
41,859
41,908
41,909
41,948
41,955
41,973
41,1110
41,1122
41,1207
41,1360
41,1402
41,1403
41,1404
41,1405
41,1406
41,1407
41,1408
41,1409
41,1410
41,1411
41,1412
41,1413
41,1414
41,1415
41,1416
41,1417
41,1418
42,83
42,155
42,282
42,283
42,285
42,286
42,287
42,289
42,294
42,296
42,300
42,304
42,314
42,319
42,326
42,327
42,343
42,455
42,460
42,537
42,635
42,640
42,695
42,778
42,781
42,783
42,786
42,793
42,1419
42,1420
42,1421
42,1422
42,1423
42,1424
42,1425
42,1426
42,1427
42,1428
42,1429
42,1430
42,1431
42,1432
42,1433
42,1434
42,1435
42,1436
42,1437
42,1438
42,1439
42,1440
43,83
43,282
43,283
43,284
43,285
43,286
43,289
43,293
43,294
43,295
43,296
43,300
43,308
43,314
43,319
43,321
43,322
43,324
43,327
43,338
43,343
43,346
43,452
43,455
43,458
43,460
43,469
43,478
43,492
43,536
43,640
43,673
43,675
43,680
43,695
43,793
43,899
43,1023
43,1028
43,1033
43,1042
43,1419
43,1441
43,1442
43,1443
43,1444
43,1445
43,1446
43,1447
43,1448
44,176
44,224
44,251
44,282
44,283
44,285
44,286
44,287
44,288
44,292
44,293
44,294
44,296
44,298
44,304
44,311
44,312
44,319
44,327
44,338
44,449
44,450
44,455
44,458
44,459
44,460
44,463
44,469
44,492
44,517
44,519
44,534
44,674
44,675
44,680
44,695
44,781
44,785
44,894
44,899
44,963
44,1028
44,1235
44,1447
44,1449
44,1450
44,1451
44,1452
44,1453
44,1454
45,49
45,61
45,83
45,151
45,170
45,174
45,214
45,221
45,224
45,240
45,252
45,259
45,277
45,282
45,283
45,289
45,293
45,294
45,334
45,372
45,469
45,505
45,527
45,569
45,673
45,695
45,727
45,880
45,936
45,942
45,950
45,963
45,1412
45,1455
45,1456
45,1457
45,1458
45,1459
45,1460
45,1461
45,1462
45,1463
45,1464
45,1465
45,1466
45,1467
45,1468
45,1469
45,1470
45,1471
46,35
46,83
46,160
46,217
46,282
46,283
46,293
46,300
46,302
46,304
46,306
46,308
46,318
46,442
46,455
46,695
46,898
46,904
46,1097
46,1381
46,1391
46,1434
46,1472
46,1473
46,1474
46,1475
46,1476
46,1477
46,1478
46,1479
46,1480
46,1481
46,1482
46,1483
46,1484
46,1485
46,1486
46,1487
46,1488
46,1489
46,1490
46,1491
46,1492
46,1493
46,1494
46,1495
46,1496
46,1497
46,1498
46,1499
47,50
47,53
47,59
47,153
47,157
47,165
47,167
47,201
47,214
47,215
47,221
47,222
47,223
47,224
47,244
47,418
47,422
47,423
47,505
47,527
47,598
47,697
47,700
47,703
47,712
47,727
47,748
47,859
47,950
47,960
47,973
47,1039
47,1081
47,1097
47,1142
47,1367
47,1385
47,1403
47,1500
47,1501
47,1502
47,1503
47,1504
47,1505
47,1506
47,1507
47,1508
47,1509
47,1510
47,1511
48,157
48,167
48,182
48,192
48,219
48,497
48,700
48,701
48,720
48,797
48,832
48,908
48,909
48,914
48,919
48,938
48,940
48,945
48,950
48,1095
48,1205
48,1240
48,1248
48,1252
48,1255
48,1265
48,1328
48,1335
48,1347
48,1349
48,1351
48,1355
48,1360
48,1403
48,1512
48,1513
48,1514
48,1515
48,1516
48,1517
48,1518
48,1519
48,1520
48,1521
48,1522
48,1523
48,1524
48,1525
48,1526
48,1527
49,323
49,349
49,449
49,458
49,483
49,494
49,796
49,806
49,807
49,816
49,822
49,830
49,1035
49,1187
49,1265
49,1272
49,1528
49,1529
49,1530
49,1531
49,1532
49,1533
49,1534
49,1535
49,1536
49,1537
49,1538
49,1539
49,1540
49,1541
49,1542
49,1543
49,1544
49,1545
49,1546
49,1547
49,1548
49,1549
49,1550
49,1551
49,1552
49,1553
49,1554
49,1555
49,1556
49,1557
49,1558
49,1559
49,1560
49,1561
50,49
50,61
50,83
50,181
50,282
50,283
50,286
50,287
50,290
50,294
50,296
50,300
50,304
50,312
50,324
50,325
50,327
50,343
50,346
50,380
50,460
50,469
50,472
50,477
50,485
50,492
50,519
50,525
50,529
50,539
50,638
50,695
50,1562
50,1563
50,1564
50,1565
50,1566
50,1567
50,1568
50,1569
50,1570
50,1571
50,1572
50,1573
50,1574
50,1575
50,1576
50,1577
50,1578
50,1579
51,49
51,61
51,65
51,82
51,282
51,283
51,285
51,286
51,290
51,292
51,293
51,304
51,312
51,314
51,323
51,327
51,343
51,354
51,372
51,459
51,517
51,519
51,529
51,532
51,695
51,784
51,789
51,791
51,897
51,902
51,904
51,1043
51,1368
51,1383
51,1580
51,1581
51,1582
51,1583
51,1584
51,1585
51,1586
51,1587
51,1588
51,1589
51,1590
51,1591
51,1592
51,1593
51,1594
51,1595
52,59
52,148
52,184
52,214
52,221
52,261
52,270
52,272
52,325
52,419
52,423
52,563
52,1446
52,1596
52,1597
52,1598
52,1599
52,1600
52,1601
52,1602
52,1603
52,1604
52,1605
52,1606
52,1607
52,1608
52,1609
52,1610
52,1611
52,1612
52,1613
52,1614
52,1615
52,1616
52,1617
52,1618
52,1619
52,1620
52,1621
52,1622
52,1623
52,1624
52,1625
52,1626
52,1627
52,1628
52,1629
52,1630
52,1631
52,1632
53,66
53,153
53,165
53,167
53,201
53,222
53,360
53,418
53,430
53,432
53,482
53,598
53,677
53,714
53,848
53,923
53,973
53,1107
53,1110
53,1504
53,1506
53,1536
53,1633
53,1634
53,1635
53,1636
53,1637
53,1638
53,1639
53,1640
53,1641
53,1642
53,1643
53,1644
53,1645
53,1646
53,1647
53,1648
53,1649
53,1650
53,1651
53,1652
53,1653
53,1654
53,1655
53,1656
53,1657
53,1658
53,1659
53,1660
54,83
54,201
54,228
54,282
54,283
54,286
54,289
54,294
54,327
54,338
54,371
54,372
54,418
54,458
54,460
54,464
54,465
54,469
54,475
54,480
54,492
54,680
54,698
54,770
54,880
54,1025
54,1032
54,1034
54,1036
54,1171
54,1176
54,1179
54,1181
54,1187
54,1237
54,1420
54,1532
54,1650
54,1661
54,1662
54,1663
54,1664
54,1665
54,1666
54,1667
54,1668
54,1669
54,1670
54,1671
54,1672
55,61
55,83
55,282
55,283
55,285
55,286
55,289
55,294
55,296
55,312
55,315
55,319
55,327
55,338
55,380
55,455
55,460
55,517
55,674
55,675
55,680
55,788
55,826
55,880
55,883
55,899
55,1089
55,1235
55,1444
55,1449
55,1450
55,1588
55,1673
55,1674
55,1675
55,1676
55,1677
55,1678
55,1679
55,1680
55,1681
55,1682
55,1683
55,1684
55,1685
55,1686
55,1687
55,1688
55,1689
55,1690
56,6
56,25
56,31
56,50
56,61
56,66
56,184
56,221
56,227
56,232
56,290
56,371
56,401
56,444
56,469
56,498
56,506
56,511
56,593
56,597
56,701
56,704
56,720
56,1089
56,1095
56,1105
56,1109
56,1122
56,1142
56,1201
56,1349
56,1350
56,1525
56,1691
56,1692
56,1693
56,1694
56,1695
56,1696
56,1697
56,1698
56,1699
56,1700
56,1701
56,1702
56,1703
56,1704
56,1705
56,1706
56,1707
57,97
57,107
57,120
57,198
57,204
57,410
57,412
57,615
57,746
57,1097
57,1154
57,1409
57,1708
57,1709
57,1710
57,1711
57,1712
57,1713
57,1714
57,1715
57,1716
57,1717
57,1718
57,1719
57,1720
57,1721
57,1722
57,1723
57,1724
57,1725
57,1726
57,1727
57,1728
57,1729
57,1730
57,1731
57,1732
57,1733
57,1734
57,1735
57,1736
57,1737
57,1738
57,1739
57,1740
57,1741
57,1742
57,1743
57,1744
57,1745
58,59
58,157
58,190
58,206
58,221
58,240
58,255
58,264
58,412
58,433
58,598
58,612
58,626
58,708
58,721
58,1100
58,1103
58,1114
58,1235
58,1412
58,1415
58,1746
58,1747
58,1748
58,1749
58,1750
58,1751
58,1752
58,1753
58,1754
58,1755
58,1756
58,1757
58,1758
58,1759
58,1760
58,1761
58,1762
58,1763
58,1764
58,1765
58,1766
58,1767
58,1768
58,1769
58,1770
58,1771
58,1772
58,1773
58,1774
59,45
59,48
59,58
59,59
59,64
59,66
59,69
59,75
59,148
59,167
59,176
59,181
59,183
59,184
59,185
59,214
59,215
59,221
59,228
59,232
59,304
59,372
59,527
59,859
59,952
59,1063
59,1088
59,1297
59,1366
59,1375
59,1704
59,1775
59,1776
59,1777
59,1778
59,1779
59,1780
59,1781
59,1782
59,1783
59,1784
59,1785
59,1786
59,1787
59,1788
59,1789
59,1790
59,1791
59,1792
59,1793
60,45
60,153
60,157
60,177
60,184
60,187
60,197
60,206
60,221
60,228
60,548
60,556
60,608
60,698
60,700
60,701
60,729
60,832
60,845
60,847
60,848
60,859
60,908
60,909
60,914
60,919
60,943
60,950
60,1100
60,1110
60,1334
60,1349
60,1391
60,1403
60,1518
60,1794
60,1795
60,1796
60,1797
60,1798
60,1799
60,1800
60,1801
60,1802
60,1803
60,1804
60,1805
60,1806
60,1807
60,1808
61,57
61,74
61,148
61,151
61,260
61,265
61,279
61,570
61,595
61,978
61,1130
61,1147
61,1385
61,1418
61,1604
61,1632
61,1809
61,1810
61,1811
61,1812
61,1813
61,1814
61,1815
61,1816
61,1817
61,1818
61,1819
61,1820
61,1821
61,1822
61,1823
61,1824
61,1825
61,1826
61,1827
61,1828
61,1829
61,1830
61,1831
61,1832
61,1833
61,1834
61,1835
61,1836
61,1837
61,1838
61,1839
61,1840
61,1841
61,1842
62,167
62,203
62,327
62,365
62,371
62,457
62,458
62,466
62,469
62,482
62,483
62,491
62,492
62,534
62,796
62,799
62,807
62,841
62,898
62,1136
62,1171
62,1186
62,1191
62,1669
62,1843
62,1844
62,1845
62,1846
62,1847
62,1848
62,1849
62,1850
62,1851
62,1852
62,1853
62,1854
62,1855
62,1856
62,1857
62,1858
62,1859
62,1860
62,1861
62,1862
62,1863
62,1864
62,1865
62,1866
62,1867
62,1868
63,45
63,53
63,55
63,62
63,66
63,79
63,92
63,93
63,94
63,865
63,871
63,984
63,985
63,988
63,989
63,992
63,997
63,1004
63,1005
63,1010
63,1018
63,1064
63,1113
63,1790
63,1827
63,1869
63,1870
63,1871
63,1872
63,1873
63,1874
63,1875
63,1876
63,1877
63,1878
63,1879
63,1880
63,1881
63,1882
63,1883
63,1884
63,1885
63,1886
63,1887
63,1888
63,1889
63,1890
63,1891
63,1892
63,1893
64,59
64,61
64,83
64,233
64,251
64,277
64,279
64,282
64,283
64,284
64,286
64,288
64,289
64,293
64,294
64,295
64,296
64,300
64,302
64,308
64,311
64,314
64,316
64,321
64,322
64,323
64,324
64,326
64,343
64,360
64,459
64,460
64,462
64,478
64,521
64,525
64,537
64,695
64,904
64,1023
64,1370
64,1919
64,1920
64,1921
64,1922
64,1923
64,1924
64,1925
64,1926
64,1927
65,101
65,148
65,189
65,204
65,261
65,265
65,325
65,421
65,423
65,435
65,521
65,597
65,603
65,610
65,612
65,1089
65,1613
65,1618
65,1631
65,1928
