user,item
2149,61557
5779,24980
486,1337
293,26545
2280,48876
2122,71061
537,6912
234,19555
6881,103799
2867,27568
2992,49566
293,27920
4352,4299
6193,42660
2178,16639
3866,11625
465,38899
43,5634
496,40373
7303,24212
2784,74430
271,17892
5078,60764
6434,6372
1457,31395
10,2165
1283,8345
4156,38480
6097,101637
0,390
7327,33990
5340,82139
4953,97491
1207,11426
6535,102959
33,4871
6460,21289
373,34640
252,22085
1829,4192
3880,25974
2287,4849
3514,89622
258,24023
2441,79246
6807,103565
289,23179
64,7837
2299,77127
4842,2091
2040,74340
2106,66143
246,21469
1560,2671
5295,26252
1488,4352
5888,74434
2645,81756
2041,26197
1575,68208
1385,41690
1518,2791
915,53093
4723,14363
4483,95256
1329,46109
4618,95800
2076,19685
89,9728
7093,7345
5962,100968
4852,28958
5806,100520
3268,2094
3406,89095
3564,87055
3899,92078
1460,4339
1921,12930
6098,7680
2392,37750
2907,23319
1041,26369
1106,59079
6037,27542
6787,79438
3324,8886
3097,87257
338,9430
688,14317
707,46422
1940,62268
2685,16232
2790,78626
2945,4339
2978,74424
1012,55844
6501,66276
255,22755
3547,23218
112,5846
3925,91018
4666,91100
193,16267
356,33840
351,33023
3925,72804
4947,53225
4607,95757
3910,92149
134,12827
6777,64360
2740,45370
5687,31685
2834,69014
306,28624
3893,19576
1185,61233
5236,6833
2826,83729
199,17085
6695,103325
574,14791
4507,87226
3424,3236
7167,19055
2541,64179
2734,82699
3821,75428
135,7723
1708,53815
3627,55222
1553,5222
6833,46290
5303,98775
1401,65339
2650,81782
694,46103
809,45209
329,29760
4151,86319
796,23134
3904,63883
5836,14277
330,30115
902,3497
280,27252
3851,84710
7257,85589
1206,61629
750,48666
2574,12175
3382,1298
5162,98317
6902,4341
167,11437
2114,14730
6355,53902
3074,57629
3782,23121
2525,415
272,25934
97,10412
6812,67322
1103,58909
2451,56910
1008,3931
2065,74613
2582,4370
105,3418
392,35886
2744,1055
109,742
6158,654
383,35338
750,48731
6519,64180
5658,14750
745,1732
1411,65699
280,27201
67,7100
2180,17473
3646,9323
375,34704
2823,83680
2279,76938
1397,40856
108,5314
3157,46225
2032,9106
1351,64578
4813,38023
4415,76977
5340,15083
5304,86184
1408,65653
1997,17668
5654,38318
3281,51376
760,610
5433,99195
3739,1952
6382,71778
227,18508
269,9482
7191,62033
2541,80843
67,8470
328,29725
62,3865
6655,98130
4741,43015
331,31041
5877,14083
1956,73164
1103,58687
1727,70376
2279,67232
373,34628
944,53943
2272,76840
2145,75312
3165,87719
1845,16553
1424,10779
392,36125
3912,4802
2914,81150
5407,30770
6870,7483
3776,490
2029,40811
0,494
5280,10841
5084,2766
441,38329
135,13435
6552,58933
7112,71817
754,49111
353,2418
1260,62662
3050,18087
1084,10306
1814,61484
5852,36826
484,39975
7345,96477
6268,58182
4414,13942
2939,85702
179,15282
775,49632
3230,30884
2895,84779
5311,54538
6426,611
691,45981
5027,21073
576,43117
1045,57005
2051,74450
442,14834
974,54652
7257,14584
1812,8324
3333,88701
3851,26427
3802,88351
1408,65642
2287,38603
5357,40887
574,38254
753,48975
898,48424
2031,2754
852,44677
186,15625
1202,23228
6519,68926
988,55129
3845,56918
120,11998
7150,52925
2899,84828
135,13242
4707,28756
734,47934
1329,64159
646,10466
336,31667
3923,632
400,36399
1280,40137
720,47016
1338,20475
2917,621
4097,35039
1478,64538
4509,34215
2600,50326
854,51297
845,3776
503,40524
452,38056
135,12904
166,2790
137,10350
313,18499
414,6807
2329,2741
4164,62029
258,24228
2292,77060
4072,93311
720,35308
2309,77235
330,29820
892,52045
3314,26005
237,14984
2055,625
3492,53876
1401,13163
290,27666
5695,60582
857,11588
510,8371
3875,82600
2970,83224
2773,48109
1380,64997
269,4248
97,4370
2827,10851
3967,6754
1618,68704
6807,103567
5186,4353
3366,576
646,45146
272,26065
392,36091
1807,71518
3414,50376
3084,10147
3129,26256
19,3955
2747,12519
4038,45311
5878,100746
765,11172
50,6775
1007,6932
5252,72815
5351,42842
4033,93094
272,26380
4393,1663
2541,58022
6464,102729
1274,63170
6833,24686
461,38831
1401,23105
3024,86493
7121,69794
1191,61396
327,29456
776,985
4719,24679
7323,31695
66,5208
2922,43079
3482,43462
4060,4452
99,10695
6034,75457
3132,3580
1461,24673
275,26813
39,5457
1757,20392
1353,12612
1761,3193
1212,2471
6264,43092
4406,48367
29,4559
1365,64750
545,295
471,39142
1624,14853
6473,28728
3535,16294
2430,26201
2943,82418
1032,35037
2001,73782
1103,58794
19,3945
3356,23354
1625,14771
2610,9364
1027,5222
414,36971
7,1209
3105,87309
1057,9683
3322,38267
1659,15189
4449,66795
2831,52866
7045,82874
3026,86510
4598,63935
641,44968
234,19711
81,9413
4449,21157
2743,23118
4805,13676
1353,25734
263,9477
5346,92398
7016,49098
1636,58940
5311,7153
350,11833
1725,64142
12,2305
12,1868
3006,65583
7210,26367
6345,6639
905,52582
304,22105
2499,4271
713,1001
3011,2754
3415,1977
6051,101414
373,5446
418,7947
418,522
272,25940
1565,68041
1441,2047
257,4559
1567,2759
1791,71272
3982,4331
290,27688
46,6471
5192,40137
327,29624
1120,59822
1511,3573
6404,98717
3372,55309
2718,53763
3692,64172
766,6668
7326,61957
2652,33893
3653,5081
5673,2739
1083,25076
1198,23163
1057,8579
5965,101074
1086,58114
1586,68297
256,490
707,46434
97,10572
2574,70007
902,3411
7309,104951
5993,42288
6184,15685
3278,14888
6102,10822
5508,36591
1280,7987
5485,35965
255,22673
3501,2779
650,41146
64,458
3790,91141
2245,2634
482,3013
342,32337
3951,88201
1502,24969
1332,64195
2507,62219
6264,82123
230,3853
1258,1435
5224,2667
2412,78780
5272,20986
1547,33011
398,36329
753,48936
5639,60769
35,5259
328,150
2032,74236
1055,37116
1168,60946
6770,66181
626,44498
6895,41965
713,46798
3001,3193
334,22199
1078,8220
252,22108
5525,1035
3805,67678
6027,91240
6371,96396
6058,86258
2499,2791
256,23296
15,2981
2890,84726
4259,94116
272,15454
1518,4339
7260,71346
3417,17456
226,18466
720,47367
1303,8239
1190,42291
1372,4551
2916,72723
2574,77525
4599,95721
1170,10967
477,14891
750,4811
304,28495
6412,78724
6601,4704
256,23317
435,7013
1516,24728
3985,35314
4453,95092
750,8859
5285,84487
409,36669
5842,98880
2148,36947
902,40841
871,6963
2415,3587
2726,82637
376,10273
134,12826
3036,5560
3384,2109
258,23959
3360,490
1586,68301
2393,19529
4435,81151
375,11733
5754,100271
1129,60182
3157,78525
1276,63200
4780,28762
241,20643
234,19394
6157,70601
6010,77586
3174,86248
258,23541
1070,1455
5045,52265
6535,76604
1034,12435
1345,23295
1740,44136
1262,62808
3909,60435
226,18327
1461,4339
1400,19228
2494,7670
7112,104494
426,9796
353,33042
2658,81868
2890,84751
4156,93705
523,41022
3138,63879
3032,9863
971,15209
2256,13686
882,2781
3508,7177
547,19237
453,20915
2330,2741
6059,101455
515,40797
2871,84386
6446,33946
272,25877
6036,54361
1828,71948
7345,39669
6505,99118
3154,61516
5755,83996
6782,100367
5289,92935
271,25564
125,12142
275,10139
3544,89779
236,19908
1625,68787
3227,26358
5749,91297
4526,45996
255,22584
2094,43107
4573,75938
2981,4828
1118,59407
474,39224
4458,11449
2498,80243
334,31157
2783,83130
2939,60971
238,20292
501,2261
1197,25023
2479,29826
3640,90301
1686,14887
750,6981
4622,95821
681,7578
3647,90335
2837,83861
1835,2790
2102,25949
932,7026
1301,49941
7252,69733
3859,91660
578,43190
5905,72548
578,9158
2803,83525
4810,27568
183,15445
259,24746
2931,85429
7260,104818
2788,78718
3032,17252
3174,4210
258,24296
4027,10045
5788,100432
6470,46522
4533,19132
1308,63790
1055,5221
5228,96476
1618,2790
3652,42542
4156,93708
316,29086
998,55285
534,41387
135,13104
2708,14878
255,22535
3664,22950
1260,6640
64,7736
6834,85115
3135,2701
5154,13904
5866,63827
3898,21290
6934,53783
800,2781
6559,23347
5319,16361
2799,55423
3826,72450
5997,40617
2805,66825
5923,26119
291,27772
619,7642
3514,44283
5690,36657
583,43686
507,3573
1512,2741
1372,1495
242,20841
3898,92066
258,24277
2030,30656
5606,99635
6010,68157
135,13509
1713,70037
2716,42870
46,5834
1732,44968
4025,28712
3465,64295
2681,34969
256,22976
243,20960
5508,26348
1029,56690
1657,8886
4718,74021
3923,80869
1683,68087
951,54055
2258,76715
150,14100
1710,69979
2424,78965
696,46181
2266,26168
871,51718
2448,58892
567,42548
6568,53246
1674,23121
69,8701
3253,475
372,34518
2039,74309
5947,100892
1401,7633
5342,23249
6153,58802
5070,77998
2179,657
1900,51824
1778,71091
6758,58830
3863,58840
226,14836
2889,84707
3958,3544
3227,76367
1712,70018
5579,66744
2629,81644
525,25809
2908,80994
376,35044
2303,39424
64,7916
51,360
6313,72057
3199,87931
6255,65894
5789,74508
3873,85813
817,7099
2658,1113
857,14673
726,47818
5313,45302
433,5413
1763,26346
4131,93609
1483,66943
6404,10657
2641,26010
1727,37346
6177,36664
866,2707
578,43411
4610,48772
3246,12458
6720,60835
1103,58697
5712,10973
330,30069
135,13227
5096,97991
7210,70576
3565,42798
3852,26166
6619,49461
1334,62264
1471,17510
2877,4342
1528,34014
5136,14443
3873,17700
2784,19627
1388,46076
1006,55568
681,45781
2658,2667
70,8729
2899,84862
2287,77035
3039,38751
5625,56194
4035,30888
2917,73106
84,9594
4449,84464
1303,63760
6748,54799
272,26163
135,13110
3336,16531
4425,94946
1058,57610
664,28984
5648,58581
4685,96092
4309,94370
2848,36642
725,11540
1029,33887
5255,1340
4383,55221
5246,86779
6265,12496
2486,26897
6268,5311
4177,16232
2868,26159
6922,62289
1050,993
3384,72495
330,24577
636,44867
5690,27468
1604,68525
1914,13912
110,11300
3043,16353
308,12975
2773,82855
5700,69808
5191,26893
2754,5278
9,1716
4968,69853
236,19925
1407,65561
468,14117
6910,15965
6467,23123
97,10537
3873,5127
465,38945
1260,62595
342,32128
2249,39022
330,29993
4883,11000
182,15411
5238,71760
333,31104
376,34899
6585,51879
2560,8347
33,4852
586,43752
327,29583
65,8255
2405,8371
5414,15437
4256,40496
1143,60529
231,19096
311,28960
5648,26316
681,45846
5932,99499
1748,14444
1190,61375
134,8251
1209,28189
296,28016
3202,87975
3159,4142
4127,8579
469,39090
1224,20576
6667,103268
479,39625
925,16563
6018,81247
3067,8195
2430,79052
1828,71941
482,39869
75,902
5066,609
241,20654
330,29920
3227,2584
1847,30840
1491,2766
435,37957
248,21738
46,6020
1719,38229
1002,55497
10,2187
1767,71017
6654,70984
2970,31034
898,52181
6779,23251
2148,75331
3930,34134
584,10002
1350,40456
2354,77875
6633,44352
131,12737
304,28394
234,19744
1283,62316
3031,14848
962,485
2378,78055
265,454
230,3112
3245,14954
4897,97302
383,3931
311,28972
1329,64155
33,728
2769,2701
1067,6705
241,6478
6265,45308
894,52060
1662,69474
5666,89944
1012,3954
537,26816
1029,26061
6502,88505
5952,78706
2787,26217
750,594
272,26234
3211,88051
2321,14583
2451,35362
2791,83386
4890,97279
5279,48096
46,6114
1444,66138
392,35996
6543,65894
290,27630
1407,25221
489,40067
1232,62134
5461,99266
90,2263
4460,1734
2995,42306
479,472
38,5376
4258,53898
4416,8559
2297,14557
2889,8230
4029,93075
258,24351
2890,17929
2412,2791
1431,65906
5246,98605
64,8092
480,15511
2362,2634
5646,58883
1444,26070
1813,71594
6892,103820
173,15074
1027,18888
1640,68938
2036,4339
461,25813
2939,26481
1012,34086
3611,90158
1481,66911
375,34843
5662,50839
6993,76147
1078,28340
2868,21737
3614,2660
7183,56892
2734,27273
2574,1952
534,38289
887,51922
97,10620
2918,85156
290,1441
2933,26329
3633,90260
489,40112
3079,20796
773,49543
1973,73392
2031,23319
134,12795
2440,79163
4682,921
970,598
1732,64544
1095,58349
2541,80851
7210,6924
5722,29220
4912,66873
5754,24679
6535,71532
4801,96781
5950,100912
6915,103891
6488,102845
5925,96297
218,17928
3896,60496
1087,58126
3731,26183
508,29298
2915,74824
5963,1233
199,17143
128,12610
2682,15517
1363,63372
35,5254
6951,90313
1029,35184
681,28801
3144,87548
193,16353
1795,56954
3157,27567
720,47041
2575,81195
6097,37143
7053,99928
1064,57686
6918,51843
6900,103843
5527,99436
479,39381
7119,6918
74,9264
4645,8881
1095,8311
4953,4272
326,18964
435,19065
1012,43859
578,8617
2705,82354
203,16989
5757,924
272,11398
1500,67151
2494,37846
238,20306
19,3954
1876,72314
6443,72269
5995,17927
4085,93392
226,3239
5012,97723
4948,14854
1153,23295
458,38749
912,26025
2394,78399
1103,58974
4414,76756
2499,27691
5874,14506
406,36532
4056,38143
2582,42610
1947,72893
6321,27273
1725,9815
3174,2574
1120,59705
315,29057
6399,90313
1758,41816
3694,42118
2040,74326
2631,81660
2747,1026
1095,7769
1537,36700
2840,10855
213,17766
5655,26401
3967,45323
900,52244
574,43069
523,40952
1704,5252
2847,64228
238,20307
3863,23123
378,35241
1799,71389
1732,70547
1175,17201
720,16382
3074,87125
5436,67344
1560,33598
135,13000
378,35249
5786,91394
6625,31695
222,18156
2705,82396
2925,81033
1293,46124
3569,24354
3790,1896
2838,78895
2672,62251
2242,3883
46,5891
2487,15513
0,427
252,22150
2197,44669
330,30746
6737,4197
4796,92336
6490,102848
2368,719
2844,38112
2791,45365
5299,623
442,38431
241,2809
2790,83305
3693,76500
3032,1831
65,8339
6068,43068
2025,11040
6017,85451
167,14835
2441,949
4842,50414
6139,13942
1656,50993
1313,4352
1087,58127
480,39798
7323,81033
4058,10391
3129,30764
1334,64292
769,49515
753,49059
64,8071
263,25064
2881,573
330,30313
239,19481
2901,8247
479,18476
2939,85708
1445,56333
465,38909
2149,36654
1338,48120
1120,59508
1781,3845
2072,19075
293,27896
4967,89146
375,34699
2943,42885
4027,82502
6502,54228
1444,25520
1444,17518
872,8347
1021,1630
1506,45396
727,47846
3272,28017
1145,60640
914,9004
4956,10842
2899,70564
4394,94802
4554,95555
2378,63307
4917,97357
418,4564
342,20401
2311,22016
230,11306
275,26683
265,9999
1261,7648
3082,87183
6626,35358
46,6221
525,41090
5415,16534
3324,9364
4558,95569
4637,66159
1661,48801
1722,70162
1894,1037
4455,528
2303,77175
3134,19088
6051,99384
253,22321
0,667
493,17328
1988,4339
1521,67436
7243,83576
111,11448
7239,4810
259,1085
2295,19573
4075,93331
2716,73689
2404,26300
242,20755
3640,90295
720,47349
2876,61558
366,9320
6804,58868
1378,21764
258,24017
5303,644
3362,88856
1098,58512
2939,42895
1120,6570
5260,38003
4656,73383
417,37215
6561,10710
3057,3855
278,27017
4590,95691
2398,16995
1091,58188
3891,32616
167,14785
646,10992
2658,9964
3356,12692
2901,64304
2984,24153
193,12676
6068,63935
2753,82836
1665,644
4258,94089
74,1476
1654,32451
525,7643
4090,55328
5096,29712
2230,5252
959,54271
5747,84130
2487,13246
1359,64652
6770,103470
634,14017
4771,26399
2901,24784
582,43630
7256,15860
3121,87386
1115,8698
7110,1619
7367,56910
336,1996
354,20057
6639,1952
5563,23288
1518,46091
6700,91468
3347,4281
2223,76170
1352,64591
258,24305
2487,80105
246,21439
5749,100239
1363,2741
4817,4528
430,15916
5410,5437
800,50347
1433,10203
5867,50504
1461,21684
3597,37236
4246,70988
409,36673
647,45215
4285,23217
234,19527
2443,7539
4298,27278
3295,20406
6551,73383
4763,16593
835,50907
4372,29175
355,33439
525,41123
18,3901
660,4771
4015,7940
390,2140
245,21176
6156,70102
2992,86191
90,10063
1084,7969
1738,24182
9,1753
6393,14187
799,50334
3039,48422
537,37731
71,8769
375,34709
1120,4801
4931,97429
1152,8584
1198,42808
2412,62292
3946,92412
1231,62084
2876,24710
1407,51565
675,43535
97,10608
2683,10392
1292,63564
4668,16337
1021,25274
920,39158
3949,92446
750,4771
1139,60468
255,22611
2862,84220
134,12839
183,15484
7284,66738
6184,1792
508,18016
2630,3622
2573,1852
1141,9247
2940,43830
6051,16977
254,22394
2919,10093
2336,64805
1103,58594
4032,15158
5648,74473
3942,13436
480,32086
912,52998
2354,77835
3180,2634
825,50757
495,27540
1759,70967
4520,12100
524,15823
252,22083
1569,15551
1385,3587
912,52862
1089,36535
6045,16640
2448,79367
6676,31710
750,48884
4993,96504
1200,7322
6189,2056
2481,65863
3041,1302
1401,51038
5486,21290
17,3750
7199,79116
3555,66669
3402,70182
5852,46032
525,2739
1158,11444
6724,103393
3186,23286
4222,41101
194,16567
3399,1113
7305,68911
649,38112
2040,26090
2147,62292
902,2932
411,22425
5508,96151
373,9082
272,26054
993,55201
392,35731
375,34780
5778,100374
600,41539
259,24727
915,38775
1086,1520
3721,1712
192,16009
243,21029
239,1143
2769,74193
1541,21388
3595,1372
414,10967
5498,80116
1374,64866
2876,79116
343,32533
6900,46379
190,15961
1286,1793
6638,26430
0,191
2184,2739
1732,70552
2820,34218
193,16065
392,35769
1002,5035
7210,58817
193,16395
864,3792
5223,31592
516,40808
1144,60621
3156,24802
292,27799
234,19740
2018,74035
6568,2081
4845,14445
4555,2701
1030,56700
356,15188
4527,5221
2887,79456
1519,67378
1662,69407
5380,39127
188,15812
7228,51046
74,2942
6290,585
232,19115
1095,460
482,39902
64,8025
5132,27202
3513,71419
18,3857
2329,77534
2831,8349
1561,64754
5588,32543
304,22608
271,25670
7093,63557
2471,1982
4723,79576
1445,56259
3264,3660
6050,38388
258,23563
282,27379
792,4060
1830,51873
20,3544
6007,87208
1482,44967
2285,10087
258,24344
971,54575
1574,33024
3364,2080
4383,3587
4966,97516
268,25351
3830,74986
6567,2879
1528,455
799,50280
226,18370
2788,83296
827,3801
6566,24679
6316,76859
5439,40184
3316,50397
1529,6570
2687,17124
2683,9279
97,10420
2386,644
2883,10898
1553,5085
1868,27268
3741,61872
209,17601
4706,83759
2279,28712
2158,75435
5198,29759
2335,77637
1095,7477
6767,43147
866,596
1359,14732
1089,7332
355,33619
2010,37094
2785,83155
2446,79334
135,13215
6285,5183
182,15406
1294,63615
1162,60685
4935,90099
62,7224
2838,74256
1457,66507
1031,56713
6036,8227
125,12225
2442,7087
933,53695
835,50883
1732,70542
2163,75465
4290,576
5996,76191
2405,10466
3762,90936
67,8511
4582,74444
330,30883
4856,2041
2220,76138
1131,3453
2084,74807
6177,19186
366,608
852,35373
4284,94235
5652,19647
4776,53184
1745,3892
390,35570
859,2584
4410,16555
3874,66007
4373,59005
799,50282
7189,24679
4270,58702
643,44995
12,2395
7130,31732
3158,4339
2752,82809
7123,82418
5996,100004
6242,51696
3536,6882
6404,77576
2120,37525
5360,23145
2405,24798
255,22757
2393,78381
19,3966
256,4336
3369,632
3781,4370
2300,10347
6195,67229
7099,83632
1043,56974
931,53668
1999,1113
1112,59148
1848,13034
353,33051
5119,98099
1618,8339
39,4915
1363,5533
3547,49668
2070,74654
4050,78669
1694,3959
4361,40632
256,490
290,26454
1278,12519
2705,621
3390,89030
2773,82987
2710,1065
5883,79129
833,17580
3624,35198
358,34123
6404,26467
1647,69049
2681,4352
945,1975
1095,4565
3217,42827
345,5686
1338,4846
4188,93849
2692,1113
5342,1982
1120,59643
2630,20010
1089,58155
4468,14506
2189,75740
3183,87806
2634,4352
6476,2621
3766,45273
237,20044
3829,63065
3134,14967
5482,2597
703,46382
5165,98340
2047,63031
6712,84466
104,10929
3879,91896
3196,16634
330,25806
3625,90224
4804,78620
2919,79046
1813,71726
278,27003
1178,48201
1225,14861
67,8603
1729,70480
15,3558
3012,27571
4094,8550
246,2767
5642,45630
304,28521
1738,70640
642,44976
422,37400
3751,90883
5966,53961
4796,96689
1407,15015
2040,11025
727,47847
2471,1214
6353,75757
2787,66573
330,30555
1670,14956
376,35202
5792,63645
7121,78817
1095,7372
127,12335
750,13206
898,52190
8,1479
115,11779
1050,57160
161,14544
251,22048
817,50545
2032,7021
1758,70957
2712,16375
239,476
1253,62495
592,27316
6833,36658
4866,4151
6555,28194
902,3792
1028,8607
2103,43266
441,1830
1558,3616
7047,104313
6141,101775
35,5261
452,38590
3821,76859
3857,59127
234,19440
1078,30908
902,52370
3927,25968
1499,6639
3923,49098
1441,977
723,25496
2260,21137
2574,41078
336,4339
1011,55676
2889,58766
347,32820
169,7963
234,19426
134,12858
424,37508
445,38470
345,17014
6345,23115
3183,1009
5657,16092
5683,35397
2002,3883
60,7005
454,18950
129,12698
2952,52472
4869,97180
1021,56331
1742,1936
415,3405
4341,50613
574,42784
7112,48930
7149,49098
3238,88244
2699,10052
6523,55291
1231,62088
