user,item
1444,82791
1444,19994
1444,101163
1444,78033
1444,95262
1444,16287
3876,82097
3876,51308
3876,49302
3876,17575
3876,102835
3876,25801
3876,85218
3876,37261
3876,72357
1813,1325
1813,51894
1813,95641
1813,31687
1813,96839
1813,53874
1813,53074
1813,13263
1813,93861
1813,25963
3141,22643
3141,29126
3141,4990
3141,86089
3141,8540
3141,56425
3141,2424
3141,94371
3141,2272
3141,71058
574,90574
574,80342
574,275
574,73778
574,89939
574,7484
574,100686
574,86997
574,84708
574,79665
6692,342
6692,101509
6692,66332
6692,13929
6692,95636
6692,57372
6692,77129
6692,2597
6692,4624
3794,93304
3794,86987
3794,44325
3794,81719
3794,1919
3794,4908
3794,11161
3794,94541
3794,10139
5747,9258
5747,47852
5747,103409
5747,53673
5747,75493
5747,78698
5747,45838
5747,102853
5747,84375
5747,50920
2696,59230
2696,1249
2696,78143
2696,49921
2696,58744
2696,82489
2696,92126
2696,78228
2696,43437
2696,48336
2412,37765
2412,104267
2412,74766
2412,7775
2412,81988
2412,62537
2412,62751
2412,12141
2412,96279
2412,80354
2855,46064
2855,46425
2855,42195
2855,74561
2855,23986
2855,87445
2855,95887
2855,94352
2855,86709
2855,102157
2943,99633
2943,56368
2943,104371
2943,64751
2943,13640
2943,16667
2943,7819
2943,100456
2943,71304
2943,60474
2249,48802
2249,13206
2249,98723
2249,1460
2249,67824
2249,53871
2249,84478
2249,12068
2249,102803
2249,34524
6995,55165
6995,12670
6995,10966
6995,104836
6995,55444
6995,37162
6995,14590
6995,28344
6995,48717
6995,51811
3370,41537
3370,76178
3370,23146
3370,25914
3370,46779
3370,44101
3370,47952
3370,52677
3370,43433
3370,22839
6014,84300
6014,35497
6014,69165
6014,22053
6014,31173
6014,74198
6014,91085
6014,92406
6014,70696
6014,61735
2933,23190
2933,97476
2933,76279
2933,53471
2933,96596
2933,86301
2933,98506
2933,54380
2933,29979
2933,15837
4994,91438
4994,44057
4994,5293
4994,74997
4994,102099
4994,87448
4994,78441
4994,79924
4994,83089
4994,47279
6988,54616
6988,79787
6988,19214
6988,41332
6988,53877
6988,46583
6988,74429
6988,57721
6988,28979
6988,63105
6050,11265
6050,19789
6050,59718
6050,76685
6050,46309
6050,68238
6050,54143
6050,87733
6050,55807
6050,48620
7218,23351
7218,46925
7218,82110
7218,80766
7218,84099
7218,91755
7218,56593
7218,28797
7218,62172
7218,92172
2658,100322
2658,198
2658,22427
2658,96687
2658,59976
2658,41098
2658,14181
2658,74834
2658,69338
2658,83251
4029,101731
4029,87169
4029,59145
4029,65020
4029,53230
4029,66746
4029,82214
4029,23976
4029,24915
4029,16552
5540,6950
5540,13942
5540,26470
5540,61330
5540,95528
5540,50819
5540,7846
5540,346
5540,2797
5494,100316
5494,78033
5494,103746
5494,25377
5494,32459
5494,98831
5494,34084
5494,66678
5494,41431
5494,51223
1494,35901
1494,82962
1494,802
1494,2914
1494,74440
1494,94291
1494,11131
1494,87016
1494,13194
1494,21124
6009,41424
6009,78075
6009,104091
6009,1513
6009,73393
6009,1250
6009,48300
6009,36731
6009,88186
6009,102164
2448,88579
2448,97876
2448,40536
2448,67540
2448,16459
2448,74403
2448,103143
2448,10258
2448,72213
2448,35385
6760,73354
6760,22386
6760,34850
6760,35483
6760,82728
6760,69110
6760,89989
6760,833
6760,63169
6760,72568
6068,97433
6068,15651
6068,79406
6068,55107
6068,70217
6068,46069
6068,5962
6068,46655
6068,47399
6068,94635
3771,68201
3771,67311
3771,9279
3771,87039
3771,67444
3771,86802
3771,98177
3771,75421
3771,360
3771,5297
7112,83050
7112,81800
7112,93276
7112,86319
7112,45169
7112,100564
7112,59118
7112,72504
7112,85491
7112,10286
336,72455
336,31952
336,104136
336,34087
336,93330
336,96412
336,41956
336,64730
336,100732
336,85136
3745,40006
3745,21731
3745,72644
3745,64718
3745,102728
3745,8840
3745,12930
3745,56751
3745,102117
3745,27217
256,52999
256,98713
256,60791
256,84769
256,50400
256,62469
256,98170
256,28581
256,76529
256,75867
3040,22172
3040,25861
3040,48085
3040,16316
3040,81671
3040,89979
3040,69267
3040,75009
3040,54906
3040,102534
280,15223
280,18126
280,55140
280,40697
280,44953
280,99292
280,93697
280,30511
280,25186
280,70667
3144,73678
3144,29969
3144,67444
3144,87460
3144,83997
3144,75724
3144,50769
3144,89366
3144,88304
3144,72091
5871,65930
5871,98263
5871,20024
5871,36984
5871,51699
5871,45709
5871,97893
5871,38815
5871,90683
5871,53711
2394,86230
2394,104024
2394,68277
2394,30996
2394,60749
2394,11191
2394,99198
2394,81606
2394,5951
2394,71075
2446,103676
2446,85890
2446,61542
2446,33821
2446,6705
2446,43706
2446,96991
2446,65569
2446,73410
2446,22284
2279,80251
2279,75510
2279,42431
2279,76634
2279,6617
2279,93836
2279,14431
2279,29773
2279,2161
2279,75962
1712,64237
1712,74064
1712,25387
1712,103680
1712,46915
1712,11896
1712,55615
1712,21841
1712,50341
1712,104615
5910,56513
5910,100319
5910,99461
5910,19489
5910,79761
5910,50618
5910,69285
5910,13024
5910,57947
5910,38653
5660,14719
5660,63899
5660,65627
5660,43617
5660,103383
5660,18473
5660,31511
5660,49796
5660,66822
5660,39978
6637,63470
6637,98384
6637,83627
6637,88322
6637,84938
6637,31887
6637,12894
6637,78979
6637,77389
6637,44308
6345,66604
6345,82845
6345,35696
6345,1006
6345,2661
6345,43396
6345,14018
6345,103416
6345,33734
6345,88996
3801,103036
3801,16880
3801,81385
3801,47085
3801,93069
3801,89993
3801,55773
3801,26360
3801,89445
3801,36298
5546,46128
5546,59532
5546,21044
5546,27873
5546,46908
5546,73007
5546,59319
5546,37631
5546,91187
5546,99469
2880,19613
2880,102118
2880,71076
2880,71775
2880,102047
2880,90404
2880,92903
2880,41915
2880,99512
2880,49370
2330,51943
2330,77790
2330,90405
2330,79649
2330,86969
2330,12910
2330,90385
2330,97432
2330,70033
2330,3426
4420,102357
4420,69125
4420,103093
4420,94864
4420,29157
4420,93796
4420,10949
4420,69306
4420,59468
4866,48814
4866,46319
4866,241
4866,19619
4866,62349
4866,44244
4866,89783
4866,2533
4866,42288
4866,42508
2875,91887
2875,18531
2875,67659
2875,78377
2875,8371
2875,100538
2875,75247
2875,53415
2875,99806
2875,9874
6814,24492
6814,93147
6814,68263
6814,83732
6814,67400
6814,59276
6814,76846
6814,83726
6814,65127
6814,59230
2764,88135
2764,83150
2764,60428
2764,32046
2764,79956
2764,79397
2764,79201
2764,9594
2764,49968
2764,84364
7207,97552
7207,33604
7207,32948
7207,98746
7207,93884
7207,53055
7207,37612
7207,103680
7207,16433
7207,32819
2013,76821
2013,26741
2013,97031
2013,81058
2013,31760
2013,36169
2013,57621
2013,20098
2013,69824
2013,92769
5754,49612
5754,95898
5754,48845
5754,90403
5754,1916
5754,34118
5754,36111
5754,102163
5754,92578
5754,94407
4060,5166
4060,53830
4060,51187
4060,20007
4060,64794
4060,56938
4060,56146
4060,19110
4060,95522
4060,55097
4492,69049
4492,12720
4492,73103
4492,70805
4492,74778
4492,57556
4492,51121
4492,9764
4492,79286
4492,57727
2923,70932
2923,29136
2923,78400
2923,45078
2923,4496
2923,15337
2923,28896
2923,51170
2923,30960
2923,55993
2434,6635
2434,97530
2434,41730
2434,70122
2434,23478
2434,32606
2434,47171
2434,68142
2434,85969
2434,4754
3372,102507
3372,65084
3372,68745
3372,96137
3372,77653
3372,7099
3372,34793
3372,89739
3372,91380
3372,87418
6431,64331
6431,67737
6431,49229
6431,83927
6431,64059
6431,33944
6431,42307
6431,49155
6431,98414
3157,71403
3157,30191
3157,99716
3157,53770
3157,65560
3157,34945
3157,55171
3157,55451
3157,38411
3157,102641
2074,99641
2074,88011
2074,101868
2074,93735
2074,18138
2074,90726
2074,97006
2074,84136
2074,30781
2074,68762
4845,35551
4845,39046
4845,103955
4845,65940
4845,20195
4845,69945
4845,31083
4845,61060
4845,45841
4845,67580
7121,104167
7121,70515
7121,3595
7121,1219
7121,212
7121,75796
7121,95707
7121,68956
7121,29339
7121,7189
2986,79221
2986,35946
2986,49711
2986,79657
2986,35964
2986,69923
2986,66658
2986,37703
2986,14737
2986,23560
2414,31898
2414,93735
2414,104006
2414,92804
2414,10271
2414,57841
2414,91497
2414,1568
2414,88085
2414,23776
6573,90793
6573,67273
6573,97134
6573,98204
6573,56129
6573,76286
6573,49557
6573,852
6573,67985
6573,58515
6699,72020
6699,82820
6699,30996
6699,54019
6699,80238
6699,102963
6699,58713
6699,78403
6699,62801
6699,100005
2689,18953
2689,99469
2689,54132
2689,42371
2689,44635
2689,15908
2689,38442
2689,33783
2689,97997
2689,58832
6179,53603
6179,68931
6179,92705
6179,6553
6179,72751
6179,75237
6179,46940
6179,15706
6179,96474
6179,94622
6097,86815
6097,23506
6097,86439
6097,63811
6097,95235
6097,50105
6097,32725
6097,95040
6097,31876
6097,44454
6695,16151
6695,4715
6695,98178
6695,38239
6695,57167
6695,16649
6695,14546
6695,83734
6695,49238
6695,51306
4829,45725
4829,681
4829,74732
4829,58809
4829,51219
4829,55526
4829,58008
4829,55350
4829,78238
4829,20303
5662,93406
5662,27301
5662,34034
5662,20638
5662,3585
5662,33163
5662,66052
5662,87592
5662,77766
5662,49423
7036,86990
7036,44863
7036,51617
7036,14769
7036,42316
7036,11827
7036,78961
7036,102991
7036,92447
7036,86103
2329,1445
2329,63316
2329,99349
2329,86097
2329,60612
2329,37634
2329,9923
2329,59007
2329,65036
2329,94019
6459,105027
6459,15985
6459,51187
6459,81007
6459,37269
6459,60009
6459,18469
6459,67561
6459,59257
6459,1077
2905,10513
2905,25321
2905,23181
2905,23917
2905,46894
2905,22577
2905,86810
2905,50918
2905,44696
2905,15284
2585,75093
2585,823
2585,94422
2585,27440
2585,98829
2585,45917
2585,35237
2585,72132
2585,72562
2585,77466
2758,39842
2758,102122
2758,64681
2758,49822
2758,50081
2758,36899
2758,74405
2758,23369
2758,22172
2758,16375
2915,58567
2915,59306
2915,34000
2915,38695
2915,42816
2915,50331
2915,55303
2915,42086
2915,72359
2915,2225
3755,81337
3755,86963
3755,34496
3755,73245
3755,16366
3755,102862
3755,94799
3755,35436
3755,13430
3755,78735
4956,62302
4956,88585
4956,15009
4956,72357
4956,73966
4956,21723
4956,75618
4956,99247
4956,46704
4956,39453
4729,90399
4729,90737
4729,73459
4729,4944
4729,31264
4729,91500
4729,76853
4729,47702
4729,98628
4729,66318
741,93448
741,81998
741,100363
741,53793
741,58582
741,38921
741,75669
741,50252
741,36431
741,44842
4692,34182
4692,77638
4692,24733
4692,62740
4692,66678
4692,4874
4692,6949
4692,77961
4692,68485
4692,86965
5954,96259
5954,17589
5954,3720
5954,82202
5954,39058
5954,15928
5954,58814
5954,100046
5954,19013
5954,25574
7181,58049
7181,79821
7181,48582
7181,74268
7181,68196
7181,35194
7181,28502
7181,64586
7181,45814
7181,38337
2708,81706
2708,74464
2708,24828
2708,1978
2708,54961
2708,81245
2708,89591
2708,33115
2708,46530
2708,70730
2581,29183
2581,77730
2581,59297
2581,103863
2581,60682
2581,46838
2581,100914
2581,38858
2581,69099
2581,102863
2886,88348
2886,67873
2886,74576
2886,33390
2886,43476
2886,14858
2886,49128
2886,13158
2886,28743
2886,91296
234,101912
234,50341
234,95641
234,32024
234,95645
234,3028
234,62196
234,94323
234,95841
234,80759
5648,28795
5648,6544
5648,72160
5648,88437
5648,61566
5648,26529
5648,44381
5648,17253
5648,102688
5648,52713
5846,2460
5846,27037
5846,75742
5846,102386
5846,19390
5846,13775
5846,51838
5846,98204
5846,4078
5846,4297
6859,21922
6859,25039
6859,35284
6859,21686
6859,19480
6859,16765
6859,42978
6859,76799
6859,103029
6859,84361
2153,46439
2153,87526
2153,48781
2153,20449
2153,8817
2153,103371
2153,52622
2153,45565
2153,81768
2153,25028
5357,69686
5357,57128
5357,98810
5357,56689
5357,100148
5357,62916
5357,73242
5357,49311
5357,68560
5357,29832
4012,29225
4012,28904
4012,37589
4012,90802
4012,31483
4012,9252
4012,62171
4012,37059
4012,59281
4012,4722
2917,16925
2917,50367
2917,90755
2917,46405
2917,26285
2917,15476
2917,10743
2917,47036
2917,46338
2917,45398
1041,692
1041,50819
1041,93900
1041,66939
1041,94965
1041,86146
1041,39114
1041,58319
1041,2587
1041,81828
2698,24955
2698,40031
2698,38398
2698,27567
2698,101950
2698,83128
2698,605
2698,72421
2698,43824
2698,51297
2774,50250
2774,19016
2774,25949
2774,5517
2774,69834
2774,33562
2774,61667
2774,17821
2774,76257
2774,41459
2248,51903
2248,83562
2248,31951
2248,60858
2248,65396
2248,32407
2248,85950
2248,89720
2248,13054
2248,72535
2828,102507
2828,89269
2828,22584
2828,25628
2828,34695
2828,52663
2828,42170
2828,25235
2828,19079
2828,2127
6606,68359
6606,87758
6606,15250
6606,40543
6606,50357
6606,56072
6606,64864
6606,56253
6606,38763
2939,47241
2939,96327
2939,78686
2939,43301
2939,72384
2939,49302
2939,69328
2939,74448
2939,7233
2939,58258
6509,9597
6509,61944
6509,89239
6509,89455
6509,34980
6509,26897
6509,3624
6509,69231
6509,54459
6509,85459
1268,52505
1268,38258
1268,11351
1268,104054
1268,8840
1268,85249
1268,1113
1268,54587
1268,4370
1268,18138
1935,72843
1935,104786
1935,101298
1935,47850
1935,34613
1935,11559
1935,99268
1935,168
1935,9965
1935,16765
6320,53975
6320,49189
6320,51372
6320,5008
6320,18406
6320,100132
6320,38537
6320,82658
6320,37662
6320,57246
4038,66273
4038,41810
4038,28955
4038,47457
4038,22769
4038,46057
4038,81235
4038,102052
4038,37461
4038,21465
6248,46879
6248,23914
6248,36754
6248,86533
6248,93895
6248,100048
6248,67471
6248,99630
6248,82560
6248,56104
4833,67380
4833,66667
4833,99320
4833,104312
4833,22188
4833,17888
4833,100481
4833,100776
4833,29392
4833,68715
6812,74292
6812,89512
6812,68473
6812,89867
6812,84618
6812,77024
6812,64750
6812,16800
6812,102386
6812,57119
7210,21179
7210,23996
7210,13265
7210,88012
7210,65396
7210,30235
7210,78613
7210,49179
7210,38722
7210,38939
3790,72803
3790,68566
3790,34535
3790,48650
3790,78863
3790,4571
3790,68581
3790,74023
3790,25867
3790,82350
5342,17665
5342,7516
5342,52645
5342,75172
5342,90530
5342,55251
5342,19220
5342,10974
5342,73389
5342,34049
3872,63394
3872,37451
3872,102508
3872,70751
3872,56087
3872,4442
3872,10511
3872,75334
3872,76784
3872,104546
3475,43139
3475,51908
3475,9447
3475,7250
3475,4256
3475,54815
3475,37730
3475,39019
3475,81870
3475,823
1225,11436
1225,73327
1225,61628
1225,52624
1225,95812
1225,15972
1225,86122
1225,17476
1225,95621
1225,64747
2238,73236
2238,11851
2238,34289
2238,93611
2238,7915
2238,24915
2238,101993
2238,86894
2238,5505
2238,57325
6556,14904
6556,30799
6556,81753
6556,18406
6556,71698
6556,54227
6556,89318
6556,46156
6556,14311
6556,89800
1956,91562
1956,58785
1956,72654
1956,13473
1956,54703
1956,24037
1956,103397
1956,22500
1956,98189
1956,46358
7349,99355
7349,61141
7349,5097
7349,99098
7349,73179
7349,32702
7349,103422
7349,61754
7349,76814
7349,62684
7226,85250
7226,11467
7226,63750
7226,99435
7226,100156
7226,6554
7226,103143
7226,92316
7226,82077
7226,89831
3109,63613
3109,68691
3109,55325
3109,4485
3109,102844
3109,24246
3109,98483
3109,38182
3109,90165
2781,58904
2781,102634
2781,63706
2781,26406
2781,93462
2781,44471
2781,100324
2781,83369
2781,4975
2781,11256
4776,94958
4776,62
4776,1077
4776,99105
4776,103757
4776,77949
4776,19118
4776,61725
4776,65568
4776,71242
5850,56194
5850,93755
5850,25299
5850,44969
5850,104239
5850,11753
5850,22924
5850,44269
5850,30471
5850,76738
5971,65914
5971,89868
5971,18738
5971,14344
5971,84466
5971,57870
5971,54981
5971,93882
5971,20180
5971,49246
6100,48969
6100,103383
6100,4064
6100,103318
6100,94397
6100,14377
6100,73716
6100,72733
6100,35881
6100,78020
5132,3326
5132,73142
5132,59377
5132,77828
5132,17013
5132,44303
5132,75122
5132,79710
5132,84706
5132,104175
2744,5574
2744,25295
2744,61546
2744,93990
2744,10759
2744,58706
2744,45720
2744,10593
2744,60817
2744,54411
2995,51727
2995,71911
2995,53269
2995,89004
2995,71265
2995,96858
2995,91887
2995,25815
2995,79623
2995,61026
3231,8478
3231,19092
3231,10258
3231,90298
3231,64339
3231,85390
3231,101471
3231,67441
3231,64754
3231,92548
3911,61598
3911,27733
3911,83237
3911,74431
3911,98831
3911,964
3911,48347
3911,25000
3911,89017
3911,9461
5160,75178
5160,54017
5160,48640
5160,13584
5160,76796
5160,94426
5160,39977
5160,105024
5160,69129
5160,96435
2747,28249
2747,78863
2747,65144
2747,41519
2747,100146
2747,723
2747,92327
2747,65489
2747,101600
2747,36701
2030,49992
2030,73922
2030,100725
2030,103526
2030,81408
2030,16777
2030,77465
2030,50799
2030,31946
2030,18329
1704,46086
1704,71843
1704,9547
1704,15302
1704,15830
1704,38997
1704,96559
1704,87627
1704,77926
1704,6360
6264,98515
6264,393
6264,22780
6264,20000
6264,630
6264,59644
6264,42575
6264,62864
6264,28712
6264,50717
1487,60010
1487,58600
1487,95929
1487,77330
1487,33471
1487,81014
1487,44028
1487,34534
1487,75918
1487,95329
3830,82721
3830,78830
3830,9301
3830,47711
3830,32319
3830,100061
3830,97144
3830,65900
3830,100365
3830,82500
3211,53939
3211,1330
3211,225
3211,69299
3211,76889
3211,60034
3211,24312
3211,28907
3211,104076
3211,98303
7368,905
7368,45295
7368,97213
7368,92207
7368,77501
7368,99882
7368,80233
7368,63591
7368,90035
7368,99438
6352,44461
6352,94236
6352,42664
6352,96920
6352,11214
6352,63996
6352,63196
6352,62518
6352,27756
6352,26377
6346,47952
6346,83200
6346,69930
6346,91187
6346,22996
6346,37850
6346,62063
6346,5293
6346,9379
6346,50534
2825,19777
2825,65598
2825,99069
2825,74835
2825,33532
2825,86456
2825,43624
2825,98919
2825,99136
2825,54233
2773,65144
2773,85827
2773,77575
2773,68069
2773,91638
2773,42147
2773,40023
2773,1829
2773,6549
2773,53204
7228,39234
7228,51772
7228,84983
7228,49308
7228,79708
7228,84779
7228,97383
7228,26149
7228,61276
7228,23351
3841,98116
3841,40776
3841,92743
3841,46439
3841,16872
3841,70092
3841,82204
3841,9425
3841,89932
3841,51781
3476,72300
3476,6534
3476,9776
3476,27661
3476,99057
3476,99768
3476,82139
3476,96010
3476,51535
3476,27251
2853,86914
2853,86161
2853,54530
2853,45288
2853,74187
2853,88321
2853,80294
2853,29155
2853,29237
2853,89970
6378,95777
6378,89365
6378,9629
6378,18599
6378,91104
6378,16060
6378,82528
6378,61590
6378,41742
6378,80180
2560,39502
2560,73147
2560,30861
2560,18726
2560,13622
2560,81263
2560,42504
2560,46159
2560,59619
2560,42563
1990,45202
1990,55376
1990,3625
1990,101399
1990,71190
1990,26406
1990,68022
1990,103503
1990,96894
1990,60424
7300,104704
7300,41316
7300,60399
7300,38496
7300,8594
7300,57924
7300,5254
7300,26484
7300,38588
7300,34211
3779,58799
3779,45313
3779,14216
3779,7834
3779,103791
3779,31655
3779,24525
3779,23175
3779,1112
3779,75678
6348,54533
6348,81551
6348,104202
6348,17847
6348,56513
6348,38359
6348,22156
6348,29232
6348,40864
6348,18666
6085,42566
6085,79785
6085,16609
6085,2082
6085,29392
6085,64371
6085,100730
6085,83665
6085,88016
6085,50522
2909,70288
2909,62054
2909,72908
2909,2963
2909,59585
2909,97286
2909,103593
2909,64130
2909,87484
2909,99169
4041,97213
4041,36248
4041,56426
4041,52863
4041,77055
4041,92570
4041,62742
4041,4874
4041,13494
4041,11788
3892,94890
3892,86794
3892,92756
3892,98334
3892,19653
3892,87162
3892,11531
3892,83061
3892,31112
3892,89519
5676,29124
5676,46515
5676,26980
5676,88016
5676,58863
5676,53163
5676,97778
5676,67104
5676,42183
5676,104934
6525,19980
6525,91385
6525,88190
6525,23569
6525,9650
6525,36955
6525,38077
6525,60933
6525,92938
6525,81809
2940,42577
2940,86254
2940,86181
2940,24374
2940,102450
2940,28131
2940,81106
2940,23997
2940,44175
2940,91349
3824,52272
3824,96764
3824,104899
3824,92350
3824,48348
3824,33509
3824,100049
3824,60094
3824,88972
5215,90003
5215,44231
5215,90911
5215,25323
5215,71053
5215,40795
5215,42091
5215,19131
5215,96310
5644,82190
5644,95243
5644,84854
5644,41035
5644,45164
5644,76320
5644,92450
5644,86301
5644,18244
5644,29809
2051,9629
2051,17560
2051,62780
2051,58744
2051,51475
2051,96143
2051,13198
2051,50823
2051,77419
2051,90059
6083,1797
6083,36577
6083,8840
6083,44558
6083,33658
6083,4631
6083,14098
6083,61812
6083,23848
6083,54024
5775,17457
5775,63470
5775,27195
5775,85835
5775,4261
5775,72357
5775,77994
5775,19866
5775,93743
6460,77766
6460,94086
6460,52355
6460,81736
6460,82620
6460,64639
6460,87180
6460,14769
6460,23647
6460,67442
6441,23519
6441,63250
6441,41478
6441,86097
6441,61842
6441,27139
6441,3313
6441,41922
6441,38994
6441,44185
2775,95490
2775,21779
2775,49543
2775,45955
2775,103148
2775,65981
2775,63207
2775,69608
2775,84553
2775,15453
3859,95221
3859,87857
3859,72452
3859,86487
3859,103137
3859,51280
3859,35846
3859,19537
3859,103794
4959,101791
4959,42210
4959,11827
4959,3248
4959,64271
4959,94339
4959,69903
4959,88070
4959,25543
4959,81087
4737,103195
4737,83462
4737,21226
4737,14708
4737,66282
4737,83615
4737,87074
4737,103720
4737,35348
4737,490
2031,61161
2031,83552
2031,103769
2031,65320
2031,73978
2031,79761
2031,62337
2031,104635
2031,75308
2031,61892
5983,60102
5983,49177
5983,54411
5983,69222
5983,38130
5983,71238
5983,92461
5983,92170
5983,73070
5983,57855
7336,103792
7336,70202
7336,93096
7336,78528
7336,14968
7336,12657
7336,40379
7336,98632
7336,51895
7336,13213
5414,100132
5414,16063
5414,56116
5414,31068
5414,62694
5414,23241
5414,96345
5414,66806
5414,8741
5414,1421
5783,77385
5783,23216
5783,969
5783,64711
5783,4352
5783,82178
5783,32724
5783,49021
5783,63207
5783,93382
1961,103545
1961,74931
1961,79789
1961,104865
1961,64005
1961,98569
1961,68740
1961,26655
1961,67114
1961,1712
5979,37371
5979,14546
5979,42446
5979,64905
5979,4093
5979,93174
5979,60453
5979,63092
5979,94241
5979,59426
2149,95287
2149,64838
2149,39820
2149,92644
2149,32701
2149,100089
2149,58784
2149,55137
2149,77129
2149,94687
5779,95473
5779,54379
5779,91967
5779,73871
5779,28493
5779,104425
5779,42988
5779,16092
5779,53797
5779,3692
2280,68597
2280,63250
2280,45255
2280,71843
2280,22827
2280,89606
2280,52460
2280,66995
2280,65507
2280,15383
2867,104760
2867,6132
2867,98950
2867,86446
2867,15687
2867,93237
2867,91454
2867,84955
2867,32872
2867,65176
3866,39771
3866,93689
3866,73162
3866,67084
3866,76627
3866,31298
3866,85902
3866,80290
3866,39983
3866,490
7303,74297
7303,36263
7303,103027
7303,17927
7303,78587
7303,36540
7303,59576
7303,27655
7303,39820
7303,9326
2784,42595
2784,50523
2784,101494
2784,100202
2784,10845
2784,44992
2784,72910
2784,92812
2784,49460
2784,3109
5078,66457
5078,54747
5078,54628
